window,year,ckpt,model,n_obs,n_days,R2_OOS_%,acc_%,acc_up_%,acc_dn_%,macroF1_%,LS_ann_%,LS_sharpe,pred_std,LS_std_%,LS_bps_day,LS_maxdd_%,LS_maxdd1d_%,LS_skew,LS_kurt,long_ann_%,long_sharpe,short_ann_%,short_sharpe
21,2023,2022,TimesFM_20M_Augmented,226777,249,-30.146140578346326,49.804433430197946,80.5292937327139,20.534876312005444,45.27426115269109,13.496017445650217,0.6072211011428496,0.02154346533252035,22.225870313547063,5.355562478432626,10.063262941036255,-5.784372114390902,-0.6120438806830344,1.4955380236510134,28.983533746399225,1.030425821853898,-15.487516300749004,-0.5998915679661088
252,2017,-,zero,157903,251,0.0,,,,,,,0.0,,,,,,,,,,
252,2017,2016,TimesFM_20M_US,157903,251,-64.41548684254796,49.78119478413963,95.74190745166196,5.064838727402605,37.358020069213175,45.30942082854563,3.1303825796014255,0.021402139645464516,14.474084133931845,17.97992890021652,8.40361188742923,-2.4788231389561948,-0.23925214288463487,0.202947301433841,43.87972164173096,2.6083959114472766,1.4296991868146776,0.12362868920447617
252,2017,2016,TimesFM_20M_Global,157903,251,-3.137755610568105,49.60323743057447,62.33913943591776,40.584647508104844,49.92748409772647,61.159624442603274,4.155111064597475,0.0064587610352544724,14.71913108742091,24.269692239128283,6.457931992700083,-2.1548278657944815,0.050245048242620806,0.05439524115616745,56.88735927235937,3.7777254997108645,4.272265170243891,0.2858669896576168
252,2017,2016,TimesFM_20M_Augmented,157903,251,-106.3037278415822,49.56143961799332,99.84920320507086,0.17308643332051213,33.29413654547631,38.33912852384994,2.445568130010751,0.025137326776589624,15.676982396594042,15.213939890416645,16.382112082671576,-2.154667141462957,0.21133953891803475,0.3581054314316705,44.348659946825556,2.510451185737907,-6.009531422975603,-0.8115989474243954
252,2018,-,zero,165422,251,0.0,,,,,,,0.0,,,,,,,,,,
252,2018,2017,TimesFM_20M_US,165422,251,-2.8821151576102544,51.118956366142356,44.713792020106816,57.056158048621384,50.796090095866106,85.55183536826195,4.857223879022231,0.007465831254781388,17.613319356711166,33.94914101915157,5.246612226822355,-4.205671732933931,-0.20876245594312204,1.549582119296598,31.452961852357866,1.4568407069845166,54.0988735159041,2.4707180473980426
252,2018,2017,TimesFM_20M_Global,165422,251,-1.9785917187615576,50.63292669656998,60.0301602262017,41.9222570386851,50.381304244137695,65.81871597289566,2.9193560951904978,0.006187655391649397,22.545627812012693,26.118538084482406,16.504619272854594,-13.855563326399079,-3.9453218037374853,38.62686090484226,33.686811479999186,1.443526533020557,32.13190449289648,1.3473294329295034
252,2018,2017,TimesFM_20M_Augmented,165422,251,-83.60175313190375,48.11089214252034,99.91077599748664,0.09551877176837863,32.56663667763014,28.350663615195806,1.3264877854146107,0.029450429544779198,21.372728740456854,11.250263339363416,20.062591789385475,-2.8643626607266595,2.257562129132139,14.07043555675384,9.943671146793683,0.3913156833863686,18.40699246840212,1.4920006115338307
252,2019,-,zero,174985,252,0.0,,,,,,,0.0,,,,,,,,,,
252,2019,2018,TimesFM_20M_US,174985,252,-10.431655122523287,52.15647055461897,88.10141298515471,14.561143004127256,44.120519293507286,46.82242184985352,2.971400423282186,0.01124402137831541,15.757695086458204,18.580326130894257,9.076645007671203,-3.3815300613715524,0.15061187737060966,2.592648425965767,43.30715858724134,2.10531828739647,3.515263262612174,0.21398003078501143
252,2019,2018,TimesFM_20M_Global,174985,252,-1.355423178213,51.420978941052084,57.79712931497048,44.75207239649709,51.133259168142395,31.09901843757039,1.5283909787415972,0.005476749730768464,20.347554303922816,12.340880332369203,14.775785292331046,-7.048945533814035,-1.4336087728516018,6.273381724088356,39.96877707943978,2.095752576818757,-8.869758641869401,-0.38326803861886294
252,2019,2018,TimesFM_20M_Augmented,174985,252,-113.46820613189283,51.160385175872214,99.79543015560722,0.29229851863110756,34.10533180005111,21.028016150479395,1.3085845395542712,0.03293979997020592,16.069283653344964,8.344450853364838,19.83486552788447,-4.508346639522642,0.42187532099775704,4.1340008797211905,40.682071446301876,2.035821324332595,-19.654055295822474,-1.5888173321628158
252,2020,-,zero,183278,253,0.0,,,,,,,0.0,,,,,,,,,,
252,2020,2019,TimesFM_20M_US,183278,253,-4.784895385095167,50.69348203275897,83.30140696215074,19.184513545085387,45.41179484761122,108.3816025121546,2.689997599931277,0.015621233875687464,40.29059450273245,43.008572425458176,15.53351590815083,-7.7870811424165565,1.605250183720424,11.593068679955955,136.22278188666024,2.6747312503060874,-27.841179374505693,-0.6446655838305093
252,2020,2019,TimesFM_20M_Global,183278,253,-9.170310771732137,50.00927552679536,38.04522535614417,63.52339099961062,49.58775960178109,-17.007562728216314,-0.39243226784024277,0.018466917752388727,43.33884882050527,-6.749032828657266,38.98955992989571,-10.193461439634468,1.2399504019984942,8.177471149666022,94.71725074319508,1.655348581924764,-111.72481347141138,-2.7601188157097805
