ipo_year,ckpt_year,model,n,R2_oos_%,dir_hit_%,cum_sign_%,IC,T3-T1_%,blowup_%
2020,2019,Chronos_Small_Augmented,30,-44.26442757543345,54.11111111111111,43.333333333333336,0.3325917686318131,13.721966337487329,0.0
2021,-,baseline:zero,29,0.0,,,,,0.0
2021,-,baseline:momentum,29,-11.977291309668159,53.9080459770115,51.724137931034484,-0.16600985221674872,-1.166588809850851,0.0
2021,-,baseline:reversal,29,-8.557693542763323,46.09195402298851,48.275862068965516,0.16600985221674872,1.166588809850851,0.0
2021,2020,TimesFM_20M_Global,29,-31.027663035229658,52.643678160919535,62.06896551724138,-0.15862068965517237,2.2969683296895043,0.0
2021,2020,TimesFM_20M_US,29,-30.901981473269192,51.14942528735632,51.724137931034484,-0.18669950738916252,-1.166588809850851,0.0
2021,2020,TimesFM_20M_Augmented,29,-19.589518135902175,49.6551724137931,48.275862068965516,-0.17290640394088666,2.392470363138477,0.0
2021,2020,Chronos_Small_Global,29,0.31722273138682366,48.96551724137931,68.96551724137932,0.01970443349753694,-5.809458118502995,0.0
2021,2020,Chronos_Small_US,29,-0.3529278475244535,46.89655172413793,65.51724137931035,0.12118226600985219,4.75544369442148,0.0
2021,2020,Chronos_Small_Augmented,29,-3.0454447766291137,42.298850574712645,62.06896551724138,-0.22315270935960585,-15.385722477291813,0.0
2022,-,baseline:zero,48,0.0,,,,,0.0
2022,-,baseline:momentum,48,-2.818880105425925,53.19444444444444,56.25,0.2003907946157186,18.649596394389327,0.0
2022,-,baseline:reversal,48,-6.2962130832825425,46.80555555555556,43.75,-0.2003907946157186,-18.649596394389327,0.0
2022,2021,TimesFM_20M_Global,48,-13.750723180096823,51.87500000000001,47.91666666666667,0.10323491098567086,5.401308337359893,0.0
2022,2021,TimesFM_20M_US,48,-13.90179725592211,53.125,56.25,0.19376899696048633,19.341435963308385,0.0
2022,2021,TimesFM_20M_Augmented,48,-15.724994267605164,49.861111111111114,62.5,0.29287885366912725,25.967550658864898,0.0
2022,2021,Chronos_Small_Global,48,-14.824547448080727,48.26388888888889,39.58333333333333,0.02518454190186713,0.8941207192009776,0.0
2022,2021,Chronos_Small_US,48,-1.4911329419808883,50.97222222222222,37.5,-0.1556665219279201,5.462669096708648,0.0
2022,2021,Chronos_Small_Augmented,48,-0.487498784876772,49.51388888888889,45.83333333333333,-0.0346287451150673,-1.159589224384319,0.0
2023,-,baseline:zero,41,0.0,,,,,0.0
2023,-,baseline:momentum,41,-8.489270966350526,51.300813008130085,29.268292682926827,-0.3973867595818817,-8.11800424032468,0.0
2023,-,baseline:reversal,41,-3.870382635188263,48.69918699186992,70.73170731707317,0.3973867595818817,8.11800424032468,0.0
2023,2022,TimesFM_20M_Global,41,-28.731617550913846,51.056910569105696,31.70731707317073,-0.37543554006968644,-5.808241352233899,0.0
2023,2022,TimesFM_20M_US,41,-18.86184832489446,50.97560975609756,31.70731707317073,-0.3977351916376307,-8.585144709574369,0.0
2023,2022,TimesFM_20M_Augmented,41,-34.138480579656786,48.94308943089431,34.146341463414636,-0.41724738675958195,-7.512719488511507,0.0
2023,2022,Chronos_Small_Global,41,0.10565368418548049,49.51219512195122,58.536585365853654,0.1595818815331011,5.243621063127547,0.0
2023,2022,Chronos_Small_US,41,0.11793526046062208,49.51219512195122,63.41463414634146,0.14285714285714288,6.0413415925378375,0.0
2023,2022,Chronos_Small_Augmented,41,0.2536872747744834,48.13008130081301,53.65853658536586,0.33188153310104535,14.862445983753844,0.0
2024,-,baseline:zero,66,0.0,,,,,0.0
2024,-,baseline:momentum,66,-6.342002988520901,51.41414141414141,54.54545454545454,-0.05145600667988729,-2.026863856677016,0.0
2024,-,baseline:reversal,66,-6.921367979960968,48.58585858585859,45.45454545454545,0.05145600667988729,2.026863856677016,0.0
2024,2023,TimesFM_20M_Global,66,-36.18224291149084,49.59595959595959,48.484848484848484,-0.039682705354347154,-0.5560838539553346,0.0
